Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
11:50:00,1.361029E-01,5.320956E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.081516E+02,2.137304E-01,2.792197E+03,2.658071E+03
12:00:00,1.361097E-01,5.321169E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.012912E+02,2.135904E-01,2.797369E+03,2.663958E+03
12:10:00,1.361223E-01,5.321569E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.958029E+02,2.137910E-01,2.805276E+03,2.672522E+03
12:20:00,1.361364E-01,5.322016E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.903145E+02,2.145653E-01,2.820101E+03,2.688208E+03
12:30:00,1.361515E-01,5.322493E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.848262E+02,2.160754E-01,2.843797E+03,2.713103E+03
12:40:00,1.361673E-01,5.322994E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.793379E+02,2.184155E-01,2.877503E+03,2.748125E+03
12:50:00,1.361837E-01,5.323513E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.738496E+02,2.216317E-01,2.921772E+03,2.793813E+03
13:00:00,1.362006E-01,5.324048E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.683613E+02,2.257059E-01,2.976388E+03,2.849959E+03
13:10:00,1.573155E-01,5.962478E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.649311E+02,2.305454E-01,3.038174E+03,2.913354E+03
13:20:00,1.609095E-01,6.030727E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.615009E+02,2.359516E-01,3.106792E+03,2.983041E+03
13:30:00,1.762377E-01,6.457515E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.580707E+02,2.417775E-01,3.180472E+03,3.057553E+03
13:40:00,1.872651E-01,6.743245E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.546405E+02,2.478986E-01,3.257712E+03,3.135700E+03
13:50:00,1.973632E-01,6.993613E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.512103E+02,2.541939E-01,3.337052E+03,3.216138E+03
14:00:00,2.067097E-01,7.214848E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.477801E+02,2.605593E-01,3.417237E+03,3.297595E+03
14:10:00,1.749517E-01,6.282892E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.477801E+02,2.669032E-01,3.493735E+03,3.375414E+03
14:20:00,1.661893E-01,6.064044E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.477801E+02,2.731167E-01,3.568658E+03,3.451507E+03
14:30:00,1.462672E-01,5.503168E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.477801E+02,2.791168E-01,3.641009E+03,3.524894E+03
14:40:00,1.316429E-01,5.092188E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.477801E+02,2.848345E-01,3.709955E+03,3.594805E+03
14:50:00,1.188684E-01,4.729061E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.477801E+02,2.902106E-01,3.774782E+03,3.660559E+03
15:00:00,1.072555E-01,4.393961E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.477801E+02,2.951961E-01,3.834898E+03,3.721563E+03
15:10:00,1.189448E-01,4.775144E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.518963E+02,2.999467E-01,3.888066E+03,3.775533E+03
15:20:00,1.228340E-01,4.897056E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.560125E+02,3.042226E-01,3.935510E+03,3.824962E+03
15:30:00,1.274968E-01,5.040343E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.601288E+02,3.080022E-01,3.976969E+03,3.868203E+03
15:40:00,1.309711E-01,5.145747E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.642450E+02,3.112762E-01,4.012332E+03,3.905210E+03
15:50:00,1.335557E-01,5.222835E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.683613E+02,3.140308E-01,4.041432E+03,3.935331E+03
16:00:00,1.357735E-01,5.288166E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.724775E+02,3.162605E-01,4.064203E+03,3.958708E+03
16:10:00,1.375112E-01,5.338228E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.779658E+02,3.187144E-01,4.088304E+03,3.984682E+03
16:20:00,1.389192E-01,5.377814E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.834541E+02,3.209799E-01,4.110132E+03,4.013384E+03
16:30:00,1.400692E-01,5.409184E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.889425E+02,3.229973E-01,4.128968E+03,4.039189E+03
16:40:00,1.410189E-01,5.434189E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.944308E+02,3.247577E-01,4.144704E+03,4.059320E+03
16:50:00,1.417975E-01,5.453766E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,4.999191E+02,3.262493E-01,4.157200E+03,4.074464E+03
17:00:00,1.424352E-01,5.468880E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.054074E+02,3.274485E-01,4.166169E+03,4.085044E+03
17:10:00,1.439420E-01,5.506389E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.122678E+02,3.289574E-01,4.177500E+03,4.101004E+03
17:20:00,1.444333E-01,5.511564E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.191282E+02,3.301060E-01,4.184486E+03,4.124827E+03
17:30:00,1.462560E-01,5.558169E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.259886E+02,3.307507E-01,4.185393E+03,4.142570E+03
17:40:00,1.474911E-01,5.586353E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.328490E+02,3.304615E-01,4.175039E+03,4.142479E+03
17:50:00,1.485466E-01,5.608803E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.397094E+02,3.293186E-01,4.154391E+03,4.127838E+03
18:00:00,1.494561E-01,5.626592E+03,2.767795E-02,0.000000E+00,0.000000E+00,2.767795E-02,5.465698E+02,3.272778E-01,4.122915E+03,4.099867E+03
